Amount,Status,FamilyStatus,Duration,Interest,Installment
18000,Commercial associate,Married,18,774,124.88
18000,Commercial associate,Married,8,894,317.72
21600,Working,Married,12,0.1148,659.37
21600,Working,Married,24,0.1392,143.38
21600,Working,Married,36,0.1704,89.19
21600,Working,Married,6,0.1322,67.61
21600,Working,Married,24,859,309.78
21600,Working,Married,18,0.1218,249.75
21600,Working,Married,60,0.1704,713.49
21600,Working,Married,48,859,442.55
21600,Working,Married,24,0.1287,588.59
21600,Working,Married,6,774,234.14
21600,Working,Married,13,859,94.84
21600,Working,Married,15,0.1218,283.05
21600,Working,Married,24,0.1183,132.54
21600,Working,Married,10,0.1253,200.8
24750,State servant,Married,24,0.1183,662.68
24750,State servant,Married,21,0.1148,659.37
24750,State servant,Married,18,0.1114,623.27
29250,Working,Married,18,774,249.75
29250,Working,Married,10,0.1392,648.61
29250,Working,Married,15,0.1704,249.72
29250,Working,Married,13,0.1357,679.37
29250,Working,Married,24,0.1183,430.75
29250,Working,Married,6,894,111.21
29250,Working,Married,9,0.1322,676.02
13500,State servant,Separated,9,0.1496,207.87
13500,State servant,Separated,9,0.1148,494.53
13500,State servant,Separated,18,894,460.69
13500,State servant,Separated,12,0.1357,169.85
13500,State servant,Separated,10,0.1114,262.43
13500,State servant,Separated,24,0.1148,435.19
11250,Commercial associate,Married,12,0.1148,164.85
11250,Commercial associate,Married,36,0.1704,214.05
11250,Commercial associate,Married,12,0.1253,481.92
11250,Commercial associate,Married,30,0.1496,242.52
11250,Commercial associate,Married,18,0.1114,472.38
11250,Commercial associate,Married,12,0.1531,278.53
11250,Commercial associate,Married,12,859,110.64
11250,Working,Married,6,0.1114,65.61
11250,Working,Married,18,0.1426,343.06
11250,Working,Married,12,0.1461,344.76
11250,Working,Married,18,0.1183,149.11
11250,Working,Married,18,0.1253,83.67
11250,Working,Married,36,859,189.67
11250,Working,Married,18,0.1287,302.7
54000,Commercial associate,Married,36,774,218.54
54000,Commercial associate,Married,18,0.1322,304.21
54000,Commercial associate,Married,10,0.1913,220.33
54000,Commercial associate,Married,60,0.1148,494.53
54000,Commercial associate,Married,60,894,276
54000,Commercial associate,Married,48,0.1322,84.51
54000,Commercial associate,Married,18,0.1183,397.61
54000,Commercial associate,Married,7,0.1635,628.86
54000,Commercial associate,Married,36,0.1148,290.13
54000,Commercial associate,Married,6,0.1704,713.49
11250,Working,Married,20,0.1218,333
11250,Working,Married,18,0.1461,51.72
11250,Working,Married,22,0.1392,54.62
11250,Working,Married,12,0.1461,689.51
11250,Working,Married,30,859,221.28
13500,Commercial associate,Widow,18,0.1287,322.88
13500,Commercial associate,Widow,18,859,214.16
11250,State servant,Married,18,0.1253,133.87
11250,State servant,Married,15,894,317.72
11250,State servant,Married,9,774,312.19
11250,State servant,Married,18,0.1426,686.12
11250,State servant,Married,12,0.1392,273.1
11250,State servant,Married,36,0.167,713
11250,State servant,Married,6,894,76.26
31500,Commercial associate,Civil marriage,9,0.1322,169.01
31500,Commercial associate,Civil marriage,39,0.1148,150.84
31500,Commercial associate,Civil marriage,12,0.1426,343.06
31500,Commercial associate,Civil marriage,36,0.1635,158.99
22050,Commercial associate,Married,12,74,186.36
22050,Commercial associate,Married,24,0.1183,662.68
22050,Commercial associate,Married,18,894,381.26
22050,Commercial associate,Married,18,859,316.11
22050,Commercial associate,Married,24,0.1253,441.76
22050,Commercial associate,Married,14,0.1253,401.6
22050,Commercial associate,Married,18,0.1287,538.14
22050,Commercial associate,Married,24,894,285.95
22050,Commercial associate,Married,24,0.1183,530.15
22050,Commercial associate,Married,15,0.1357,679.37
22050,Commercial associate,Married,24,0.1183,198.81
22050,Commercial associate,Married,12,774,62.44
18000,State servant,Married,24,774,308.29
18000,State servant,Married,33,0.1183,119.29
18000,State servant,Married,12,894,349.49
18000,State servant,Married,10,0.1531,233.27
18000,State servant,Married,24,0.1426,686.12
18000,State servant,Married,36,0.1461,260.29
18000,State servant,Married,12,0.1218,166.5
18000,State servant,Married,18,0.1114,393.65
18000,State servant,Married,21,859,189.67
18000,State servant,Married,18,0.1635,706.59
18000,State servant,Married,15,0.1392,163.86
18000,State servant,Married,12,0.1322,338.01
18000,State servant,Married,12,894,330.43
29250,Commercial associate,Singlenot married,21,0.1114,164.02
29250,Commercial associate,Singlenot married,12,0.1114,328.04
29250,Commercial associate,Singlenot married,18,894,311.37
29250,Commercial associate,Singlenot married,28,894,266.89
9000,Commercial associate,Married,18,0.1114,368.22
9000,Commercial associate,Married,9,859,347.72
9000,Commercial associate,Married,18,0.1148,131.88
12150,Working,Married,5,0.1114,82.01
12150,Working,Married,24,0.16,527.36
12150,Working,Married,6,0.1148,659.37
12150,Working,Married,24,0.1183,424.12
12150,Working,Married,9,894,170.78
12150,Working,Married,12,0.1218,199.8
12150,Working,Married,6,0.1635,565.27
12150,Working,Married,24,0.1218,49.95
14400,Working,Married,42,0.1635,367.43
14400,Working,Married,12,0.1392,170.69
14400,Working,Married,12,859,205.47
14400,Working,Married,12,0.1843,188.22
14400,Working,Married,20,859,110.64
40500,Working,Married,12,0.1704,356.75
40500,Working,Married,48,0.1461,689.51
40500,Working,Married,9,0.1357,366.86
4950,Working,Singlenot married,36,774,156.1
4950,Working,Singlenot married,7,0.1253,301.2
18000,Working,Civil marriage,12,0.1426,41.17
18000,Working,Civil marriage,15,0.1426,411.67
18000,Working,Civil marriage,36,0.1357,509.53
18000,Working,Civil marriage,6,0.1183,106.03
18000,Working,Civil marriage,12,74,93.18
18000,Working,Civil marriage,24,894,47.66
13500,Working,Singlenot married,24,74,62.12
45000,State servant,Married,24,894,285.95
45000,State servant,Married,11,0.1114,246.03
45000,State servant,Married,12,0.1322,546.73
45000,State servant,Married,6,0.1322,270.41
45000,State servant,Married,18,859,145.41
11250,Working,Married,36,0.1843,545.55
11250,Working,Married,15,0.1322,676.02
11250,Working,Married,12,894,305.01
11250,Working,Married,12,0.1183,165.67
11250,Working,Married,18,894,476.58
11250,Working,Married,24,0.1183,33.14
18000,Commercial associate,Singlenot married,24,0.1253,401.6
18000,Commercial associate,Singlenot married,48,0.1287,437.24
18000,Commercial associate,Singlenot married,33,774,93.66
18000,Commercial associate,Singlenot married,24,0.1183,662.68
18000,Commercial associate,Singlenot married,24,0.1183,497.01
18000,Commercial associate,Singlenot married,6,894,317.72
18000,Commercial associate,Singlenot married,9,0.1253,669.33
36000,Pensioner,Married,6,74,68.33
36000,Pensioner,Married,18,0.1357,271.75
36000,Pensioner,Married,18,0.1426,68.62
36000,Pensioner,Married,39,0.16,123.06
36000,Pensioner,Married,24,0.1183,662.68
36000,Pensioner,Married,12,859,126.45
13500,Pensioner,Married,15,0.1913,73.45
13500,Pensioner,Married,12,894,317.72
13500,Pensioner,Married,24,894,508.35
18900,Working,Separated,30,859,158.06
18900,Working,Separated,15,0.1114,216.51
8550,Working,Married,12,894,428.13
8550,Working,Married,6,0.1322,507.01
8550,Working,Married,12,0.1392,682.74
8550,Working,Married,24,0.1496,207.87
9000,Pensioner,Married,10,0.1148,296.72
9000,Pensioner,Married,6,894,381.26
9000,Pensioner,Married,12,0.1392,273.1
9000,Pensioner,Married,27,0.1114,262.43
22500,Commercial associate,Married,6,0.1322,108.17
22500,Commercial associate,Married,6,859,151.73
22500,Commercial associate,Married,12,0.1357,203.82
22500,Commercial associate,Married,24,859,316.11
9900,Pensioner,Married,36,0.1496,110.87
9900,Pensioner,Married,24,0.1426,130.37
9900,Pensioner,Married,18,894,444.81
9900,Pensioner,Married,6,0.1218,166.5
9900,Pensioner,Married,24,0.1322,135.21
9900,Pensioner,Married,36,0.1253,669.33
9900,Pensioner,Married,9,0.1635,559.97
9900,Pensioner,Married,24,859,158.06
18450,Working,Married,24,894,403.5
22500,Working,Civil marriage,10,0.1218,249.75
22500,Working,Civil marriage,15,0.1426,411.67
22500,Working,Civil marriage,15,0.1426,144.09
22500,Working,Civil marriage,24,894,190.63
22500,Working,Civil marriage,39,0.1461,413.71
22500,Working,Civil marriage,12,0.16,351.58
22500,Working,Civil marriage,36,894,95.32
22500,Working,Married,15,0.1496,86.62
22500,Working,Married,12,0.1287,201.8
22500,Working,Married,24,74,74.55
22500,Working,Married,6,0.1635,353.3
22500,Working,Married,6,0.1496,97.01
22500,Working,Married,36,0.1357,339.69
15750,Commercial associate,Married,6,74,31.06
15750,Commercial associate,Married,6,774,31.22
15750,Commercial associate,Married,24,0.1287,168.17
13500,Working,Separated,18,0.1843,290.96
13500,Working,Separated,48,0.1253,100.4
13500,Working,Separated,24,0.1774,164.8
13500,Working,Separated,18,0.1114,393.65
13500,Working,Separated,26,0.1322,67.61
13500,Working,Separated,15,0.1392,257.74
13500,Working,Separated,4,0.1253,669.33
13500,Working,Separated,36,0.1461,330.97
13500,Working,Separated,6,894,190.63
13500,Working,Separated,36,0.1774,720.42
15750,Commercial associate,Married,15,0.1253,401.6
15750,Commercial associate,Married,12,0.1218,666
15750,Commercial associate,Married,24,894,381.26
15750,Commercial associate,Married,24,705,46.35
15750,Commercial associate,Married,21,774,156.1
15750,Commercial associate,Married,6,0.167,532.53
9000,Working,Married,18,0.1183,662.68
9000,Working,Married,48,859,316.11
14850,Working,Married,18,0.1183,115.97
14850,Working,Married,12,894,352.67
14850,Working,Married,24,0.1322,324.49
14850,Working,Married,30,0.1114,472.38
14850,Working,Married,18,74,201.89
14850,Working,Married,12,74,31.06
14850,Working,Married,24,894,190.63
14850,Working,Married,24,774,99.9
14850,Working,Married,24,0.1322,101.41
14850,Working,Married,12,0.1357,679.37
29250,Working,Civil marriage,48,859,72.71
29250,Working,Civil marriage,12,894,158.86
29250,Working,Civil marriage,6,0.1531,696.31
29250,Working,Civil marriage,48,0.1287,504.5
29250,Working,Civil marriage,12,0.1218,266.4
20250,Pensioner,Married,9,0.1322,169.01
20250,Pensioner,Married,12,859,227.6
20250,Pensioner,Married,18,894,190.63
20250,Pensioner,Married,21,0.1322,608.42
20250,Pensioner,Married,24,774,52.3
20250,Pensioner,Married,18,0.1287,174.9
20250,Pensioner,Married,24,0.1322,255.2
20250,Pensioner,Married,24,894,317.72
20250,Pensioner,Married,6,774,280.97
20250,Pensioner,Married,36,0.1183,530.15
18900,Pensioner,Married,24,774,78.05
18900,Pensioner,Married,24,0.1148,72.54
18900,Pensioner,Married,12,0.1287,622.22
18900,Pensioner,Married,24,859,366.68
27000,Commercial associate,Married,48,774,218.54
27000,Commercial associate,Married,48,894,317.72
27000,Commercial associate,Married,24,0.1357,254.77
27000,Commercial associate,Married,30,0.1426,240.15
27000,Commercial associate,Married,24,859,267.11
27000,Commercial associate,Married,15,774,216.97
27000,Commercial associate,Married,9,0.1322,338.01
27000,Commercial associate,Married,15,0.1253,401.6
27000,Commercial associate,Married,12,0.1218,499.5
27000,Commercial associate,Married,24,0.1218,399.6
27000,Commercial associate,Married,36,0.1218,666
27000,Commercial associate,Married,24,0.1114,492.06
22500,Working,Married,18,0.1148,659.37
22500,Working,Married,12,0.1148,98.91
22500,Working,Married,9,859,221.28
22500,Working,Married,36,0.1357,339.69
36000,Commercial associate,Married,12,0.1148,626.41
15750,Working,Married,18,774,312.19
15750,Working,Married,9,0.1183,430.75
11250,Working,Married,12,894,57.19
31500,Working,Married,18,0.1114,32.81
31500,Working,Married,12,0.1183,430.75
31500,Working,Married,12,74,186.36
31500,Working,Married,24,0.1148,659.37
31500,Working,Married,21,0.1392,324.31
31500,Working,Married,24,0.1183,265.08
31500,Working,Married,24,0.1287,215.26
31500,Working,Married,6,0.1565,122.46
31500,Working,Married,24,0.1531,208.9
31500,Working,Married,24,774,156.1
31500,Working,Married,18,0.1635,176.65
31500,Working,Married,24,774,142.83
31500,Working,Married,7,0.1148,138.47
31500,Working,Married,9,894,441.63
11250,Pensioner,Married,24,0.1774,720.42
11250,Pensioner,Married,36,0.1253,267.74
11250,Pensioner,Married,10,894,540.12
18000,Commercial associate,Singlenot married,24,859,126.45
18000,Commercial associate,Singlenot married,24,0.1148,468.16
20250,Working,Married,36,894,317.72
20250,Working,Married,18,0.1218,299.7
13500,Pensioner,Singlenot married,15,0.1114,656.07
13500,Pensioner,Singlenot married,12,0.1426,686.12
13500,Pensioner,Singlenot married,10,0.1218,532.8
13500,Pensioner,Singlenot married,21,0.1253,173.19
13500,Pensioner,Singlenot married,24,894,95.32
13500,Pensioner,Singlenot married,18,0.1287,269.07
13500,Pensioner,Singlenot married,48,0.1183,596.41
11250,Working,Married,60,894,158.86
11250,Working,Married,6,0.1114,344.44
11250,Working,Married,30,0.1461,634.35
11250,Working,Married,12,0.1496,426.14
13500,Working,Married,21,0.1461,689.51
13500,Working,Married,18,0.1461,344.76
13500,Working,Married,48,0.16,421.89
13500,Working,Married,12,0.1253,267.74
13500,Working,Married,18,774,74.93
14400,Working,Married,15,0.1114,328.04
14400,Working,Married,6,774,156.1
14400,Working,Married,9,0.1183,430.75
14400,Working,Married,42,0.1148,659.37
14400,Working,Married,9,0.1183,533.46
14400,Working,Married,24,894,285.95
14400,Working,Married,18,0.1496,207.87
10800,Working,Married,15,0.1461,689.51
10800,Working,Married,9,0.1357,611.44
10800,Working,Married,24,0.1183,78.7
10800,Working,Married,12,0.1392,682.74
10800,Working,Married,24,0.1253,200.8
10800,Working,Married,60,894,413.03
10800,Working,Married,12,0.1565,262.4
10800,Working,Married,42,0.1635,565.27
10800,Working,Married,18,0.167,713
10800,Working,Married,15,0.1218,466.2
10800,Working,Married,15,0.1426,343.06
13500,Commercial associate,Married,24,0.1704,642.14
13500,Commercial associate,Married,18,894,368.55
13500,Commercial associate,Married,36,859,363.52
10800,Working,Separated,30,0.1565,554.53
27000,Working,Married,12,0.1878,657.81
27000,Working,Married,24,0.1114,461.71
27000,Working,Married,12,0.1148,454.97
27000,Working,Married,48,0.1148,659.37
29250,Commercial associate,Married,12,0.1253,167.34
29250,Commercial associate,Married,24,859,63.23
18000,Working,Married,36,0.1253,669.33
15750,Pensioner,Widow,24,0.1287,48.77
15750,Pensioner,Widow,14,0.1114,393.65
15750,Pensioner,Widow,12,859,252.89
15750,Pensioner,Widow,48,0.1253,401.6
15750,Pensioner,Widow,30,0.1253,401.6
11250,Working,Separated,18,0.1531,313.34
11250,Working,Separated,12,0.1183,198.81
11250,Working,Separated,12,894,57.19
11250,Working,Separated,21,0.1218,666
15750,Pensioner,Separated,6,774,156.1
15750,Pensioner,Separated,6,894,142.98
15750,Pensioner,Separated,24,0.1148,197.82
15750,Pensioner,Separated,30,894,327.25
15750,Pensioner,Separated,48,0.1114,492.06
15750,Pensioner,Separated,12,0.1809,904.88
12600,State servant,Singlenot married,30,859,126.45
12600,State servant,Singlenot married,24,0.1531,448.25
12600,State servant,Singlenot married,36,859,256.84
12600,State servant,Singlenot married,60,0.1426,48.03
12600,State servant,Singlenot married,6,0.1565,314.88
12600,State servant,Singlenot married,21,0.1287,538.14
12600,State servant,Singlenot married,30,859,316.11
12600,State servant,Singlenot married,24,0.1322,338.01
12600,State servant,Singlenot married,72,0.1114,360.84
12600,State servant,Singlenot married,24,894,524.23
12600,State servant,Singlenot married,18,0.1357,322.71
12600,State servant,Singlenot married,6,0.1218,666
9000,Commercial associate,Singlenot married,12,705,61.8
9000,Commercial associate,Singlenot married,15,0.1253,430.88
18000,Working,Married,24,859,252.89
18000,Working,Married,36,0.1114,262.43
18000,Working,Married,60,0.1704,713.49
18000,Working,Married,10,0.1357,679.37
18000,Working,Married,36,0.1496,519.68
18000,Working,Married,9,0.1392,512.06
18000,Working,Married,12,859,460.72
18000,Working,Married,15,0.1496,415.74
18000,Working,Married,15,894,385.23
18000,Working,Married,24,0.1253,234.27
13500,Working,Widow,6,0.1357,142.67
13500,Working,Widow,24,0.1913,734.42
13500,Working,Widow,6,0.1114,457.61
13500,Working,Widow,12,0.1287,235.44
13500,Working,Widow,12,0.1114,393.65
13500,Working,Widow,18,0.1218,249.75
13500,Working,Widow,15,0.1253,510.37
13500,Working,Widow,12,0.1218,499.5
13500,Working,Widow,48,0.1148,659.37
13500,Working,Widow,24,0.1253,117.14
20250,Working,Married,30,0.1357,339.69
20250,Working,Married,27,0.1496,277.16
20250,Working,Married,15,0.1148,164.85
20250,Working,Married,48,0.1392,546.2
20250,Working,Married,12,0.1704,713.49
20250,Working,Married,9,0.1565,314.88
20250,Working,Married,9,894,317.72
20250,Working,Married,18,0.1531,497.86
20250,Working,Married,6,0.1392,573.5
18000,Working,Married,21,74,124.24
18000,Working,Married,9,0.1531,278.53
18000,Working,Married,60,0.16,457.05
18000,Working,Married,30,0.1531,348.16
18000,Working,Married,30,0.1253,321.28
18000,Working,Married,18,0.167,713
18000,Working,Married,24,0.1114,157.46
33750,Working,Married,20,0.1183,331.34
11250,Working,Singlenot married,9,0.1704,214.05
11250,Working,Singlenot married,6,0.1287,235.44
